@relation LibraAnalysisProcessed

@attribute 'PRIMARY KEY' numeric
@attribute CourtName {Barkingside,Bexley,'Brighton and Hove',Bromley,'Camberwell Green',Chelmsford,'City of London',Croydon,Stratford,Thames,Tottenham,Westminster,Basildon,Canterbury,Chichester,Crawley,'East Berkshire',Feltham,Guildford,Haringey,Horsham,'Lavender Hill',Maidenhead,Newbury,Norwich,Reading,Southend,Willesden,Cambridge,Dartford,Hammersmith,Hatfield,Hendon,Hertford,Highbury,Highgate,Margate,Romford,Sevenoaks,Uxbridge,'Wood Green',Ealing,Folkestone,Maidstone,Medway,'Milton Keynes','North East Suffolk',Oxford,'St Albans','West Suffolk','East Hertfordshire',Eastbourne,'Luton and South Bedfordshire','West Norfolk',Wimbledon,Aylesbury,Bournemouth,Colchester,Ipswich,Lewes,Worthing,Bedford,'East Dorset',Harrow,Hastings,Peterborough,Redhill,Stevenage,Weymouth,Staines,Slough,Luton,Greenwich,'Kingston Upon Thames',Lowestoft,Southwark,Havering,Winchester,'Haywards Heath',Watford,Huntingdon,Hampshire,Southampton,Basingstoke,'Highbury Corner',Dover,Portsmouth,Woolwich,Bracknell,'Reading ','Staines ','Waltham Forest ','Westminster ','Bury St Edmunds','Lavendar Hill',Kingston-upon-Thames,'South East Suffolk','West Hampshire',Fareham,'South East Essex',Southwalk,'Ealing '}
@attribute Area {B,H,L,A,London}
@attribute CourtDate {07/11/2012,06/11/2012,08/11/2012,05/11/2012,12/11/2012,09/11/2012,02/11/2012,10/11/2012,13/11/2012,29/10/2012,04/10/2012,14/11/2012,15/11/2012,30/10/2012,16/11/2012,19/11/2012,17/11/2012,20/11/2012,21/11/2012,28/09/2012,22/11/2012,23/11/2012,24/11/2012,26/10/2012,26/11/2012,27/11/2012,28/11/2012,29/11/2012,30/11/2012,01/12/2012,03/12/2012,04/12/2012,20/10/2012,03/11/2012,05/12/2012,06/12/2012,07/12/2012,10/12/2012,08/12/2012,11/12/2012,12/12/2012,13/12/2012,14/12/2012,17/12/2012,15/12/2012,18/12/2012,19/12/2012,20/12/2012,21/12/2012,24/12/2012,27/12/2012,22/12/2012,26/12/2012,28/12/2012,29/12/2012,02/01/2013,31/12/2012,03/01/2013,04/01/2013,01/01/2013,07/01/2013,08/01/2013,09/01/2013,10/01/2013,14/01/2013,11/01/2013,12/01/2013,15/01/2013,16/01/2013,18/01/2013,17/01/2013,21/01/2013,19/01/2013,22/01/2013,23/01/2013,24/01/2013,25/01/2013,28/01/2013,29/01/2013,30/01/2013,26/01/2013,31/01/2013,01/02/2013,04/02/2013,05/02/2013,02/02/2013,06/02/2013,07/02/2013}
@attribute DayOfHearing {Wednesday,Tuesday,Thursday,Monday,Friday,Saturday}
@attribute DatePrinted {12/11/2012,13/11/2012,14/11/2012,15/11/2012,16/11/2012,19/11/2012,20/11/2012,21/11/2012,22/11/2012,23/11/2012,26/11/2012,27/11/2012,28/11/2012,29/11/2012,30/11/2012,03/12/2012,04/12/2012,05/12/2012,06/12/2012,07/12/2012,10/12/2012,11/12/2012,12/12/2012,13/12/2012,14/12/2012,17/12/2012,18/12/2012,19/12/2012,20/12/2012,21/12/2012,27/12/2012,28/12/2012,31/12/2012,02/01/2013,03/01/2013,04/01/2013,07/01/2013,08/01/2013,09/01/2013,10/01/2013,11/01/2013,14/01/2013,15/01/2013,16/01/2013,17/01/2013,18/01/2013,21/01/2013,22/01/2013,23/01/2013,24/01/2013,25/01/2013,28/01/2013,29/01/2013,30/01/2013,31/01/2013,01/02/2013,04/02/2013,05/02/2013,06/02/2013,07/02/2013,08/02/2013,11/02/2013,28-Dec}
@attribute DayPrinted {Monday,Tuesday,Wednesday,Thursday,Friday}
@attribute 'DateDifference(Hearing to Result)' numeric
@attribute ResultType {Adjournment,'Bail conditions',Result,Warrant,'Non Rec','Bail condition','bail condition','Non rec result','Bail Conditions','Non-rec Result','Bail Con',Results,'Bail Cons','Non Rec Result'}
@attribute DateOfPreviousCheck {09/11/2012,Null,12/11/2012,06/11/2012,13/11/2012,08/11/2012,14/11/2012,15/11/2012,16/11/2012,19/11/2012,20/11/2012,21/11/2012,22/11/2012,23/11/2012,26/11/2012,27/11/2012,28/11/2012,29/11/2012,30/11/2012,01/12/2012,03/12/2012,02/01/2013,04/12/2012,05/12/2012,06/12/2012,07/12/2012,10/12/2012,11/12/2012,12/12/2012,13/12/2012,14/12/2012,17/12/2012,18/12/2012,19/12/2012,20/12/2012,24/12/2012,21/12/2012,27/12/2012,28/12/2012,31/12/2012,03/01/2013,04/01/2013,07/01/2013,08/01/2013,09/01/2013,10/01/2013,11/01/2013,14/01/2013,15/01/2013,16/01/2013,17/01/2013,18/01/2013,21/01/2013,22/01/2013,23/01/2013,24/01/2013,25/01/2013,28/01/2013,29/01/2013,30/01/2013,31/01/2013,01/02/2013,04/02/2013,05/02/2013,06/02/2013,07/02/2013,08/02/2013}
@attribute TimeOfPreviousCheck {08:40,09:40,09:00,08:50,Null,08:36,13:00,08:46,09:39,09:36,09:56,09:14,09:21,09:37,08:38,08:51,08:57,07:52,09:26,12:00,10:20,13:36,09:03,10:00,09:49,09:18,09:28,10:16,10:39,08:39,10:15,10:19,10:22,10:51,09:10,11:40,12:06,14:34,14:35,11:48,11:37,10:59,09:23,10:41,11:02,10:45,10:25,10:56,11:58,11:59,11:08,10:10,11:30,11:29,11:45,10:04,10:28,07:25,09:15,11:52,10:05,11:05,09:47,08:29,10:49,11:27,08:47,08:26,10:32,11:01,10:17,13:03,09:19,08:16,09:57,08:17,08:54,11:00,09:20,09:05,14:53,09:33,10:30,10:42,11:46,09:58,12:10,13:12,10:57,10:44,10:43,13:40,12:19,11:50,11:21,09:53,12:03,11:34,12:21,10:52,09:13,12:43,09:43,10:08,12:36,11:28,13:14,08:08,12:59,08:34,10:18,08:22,08:15,07:59,10:01,11:25,12:34,11:06,08:13,15:33,11:23,10:24,09:16,08:58,09:31,09:29,12:44,15:06,11:35,07:45,07:44,13:29,13:54,14:21,07:24,07:32,10:03,11:43,09:41,16:24,09:11,09:06,10:55,10:48,11:07,08:18,10:09,11:56,12:33,12:25,08:27,08:24,10:40,08:32,09:24,08:55,09:07,10:46,09:08,12:02,12:46,09:04,09:34,09:22,08:49,08:45,08:44,11:10,10:26,11:09,10:54,10:11,11:42,10:35,08:52,11:26,07:40,11:51,09:59,12:14,04:04,07:55,11:22,02:24,09:52,10:27,09:51,09:02,09:55,09:01,12:45,12:13,08:41,07:38,08:04,08:02,08:05,14:05,07:21,07:41,08:43,08:53,11:24,09:44,09:35,09:32,08:48,14:52,10.0,07:56,07:58,07:57,09:25,08:31}
@attribute DayOfPreviousCheck {Friday,Null,Monday,Tuesday,Thursday,Wednesday,Saturday}
@attribute 'AM/PM ofPreviousCheck' {AM,Null,PM}
@attribute BestPredictedDate {10/11/2012,12/11/2012,13/11/2012,Unknown,14/11/2012,15/11/2012,16/11/2012,17/11/2012,20/11/2012,19/11/2012,21/11/2012,22/11/2012,24/11/2012,26/11/2012,23/11/2012,27/11/2012,28/11/2012,29/11/2012,30/11/2012,01/12/2012,03/12/2012,04/12/2012,05/12/2012,06/12/2012,08/12/2012,10/12/2012,11/12/2012,12/12/2012,13/12/2012,14/12/2012,15/12/2012,17/12/2012,18/12/2012,19/12/2012,20/12/2012,22/12/2012,26/12/2012,27/12/2012,28/12/2012,29/12/2012,31/12/2012,01/01/2013,03/01/2013,02/01/2013,05/01/2013,07/01/2013,04/01/2013,08/01/2013,09/01/2013,10/01/2013,12/01/2013,11/01/2013,15/01/2013,14/01/2013,16/01/2013,17/01/2013,19/01/2013,18/01/2013,21/01/2013,22/01/2013,23/01/2013,24/01/2013,25/01/2013,26/01/2013,28/01/2013,29/01/2013,30/01/2013,31/01/2013,02/02/2013,04/02/2013,05/02/2013,06/02/2013,07/02/2013,09/02/2013}
@attribute BestPredAM/PM {AM,PM,Unknown}
@attribute BestPredDay {Saturday,Monday,Tuesday,Unknown,Wednesday,Thursday,Friday}
@attribute 'DateDif between PrintingAndLastCheck' {3.0,NotCheckedBefore,1.0,7.0,2.0,5.0,6.0,4.0,29.0,8.0,11.0,0.0,69.0}

@data
962,Westminster,H,03/12/2012,Monday,06/12/2012,Thursday,3,Result,05/12/2012,11:02,Wednesday,AM,04/12/2012,PM,Tuesday,1.0
963,Westminster,L,03/12/2012,Monday,06/12/2012,Thursday,3,Result,05/12/2012,11:02,Wednesday,AM,04/12/2012,PM,Tuesday,1.0
964,Winchester,H,30/11/2012,Friday,06/12/2012,Thursday,6,Adjournment,Null,Null,Null,Null,05/12/2012,PM,Wednesday,NotCheckedBefore
965,Worthing,H,04/12/2012,Tuesday,06/12/2012,Thursday,2,Adjournment,Null,Null,Null,Null,05/12/2012,PM,Wednesday,NotCheckedBefore
966,Basildon,B,04/12/2012,Tuesday,07/12/2012,Friday,3,Result,06/12/2012,12:10,Thursday,PM,06/12/2012,AM,Thursday,1.0
967,Bournemouth,H,04/12/2012,Tuesday,07/12/2012,Friday,3,Result,06/12/2012,12:10,Thursday,PM,06/12/2012,AM,Thursday,1.0
968,Bournemouth,H,04/12/2012,Tuesday,07/12/2012,Friday,3,Result,06/12/2012,12:10,Thursday,PM,06/12/2012,AM,Thursday,1.0
969,'Brighton and Hove',H,04/12/2012,Tuesday,07/12/2012,Friday,3,Result,06/12/2012,12:10,Thursday,PM,06/12/2012,AM,Thursday,1.0
970,Bromley,London,30/11/2012,Friday,07/12/2012,Friday,7,Adjournment,06/12/2012,12:10,Thursday,PM,06/12/2012,AM,Thursday,1.0
971,Bromley,London,30/11/2012,Friday,07/12/2012,Friday,7,Adjournment,06/12/2012,13:12,Thursday,PM,06/12/2012,AM,Thursday,1.0
972,'City of London',H,05/12/2012,Wednesday,07/12/2012,Friday,2,Result,Null,Null,Null,Null,06/12/2012,PM,Thursday,NotCheckedBefore
973,Crawley,H,05/12/2012,Wednesday,07/12/2012,Friday,2,Result,Null,Null,Null,Null,06/12/2012,PM,Thursday,NotCheckedBefore
974,'Haywards Heath',H,05/12/2012,Wednesday,07/12/2012,Friday,2,Adjournment,Null,Null,Null,Null,06/12/2012,PM,Thursday,NotCheckedBefore
975,Stratford,B,05/12/2012,Wednesday,07/12/2012,Friday,2,Result,Null,Null,Null,Null,06/12/2012,PM,Thursday,NotCheckedBefore
976,Stratford,B,05/12/2012,Wednesday,07/12/2012,Friday,2,Adjournment,Null,Null,Null,Null,06/12/2012,PM,Thursday,NotCheckedBefore
977,Stratford,B,05/12/2012,Wednesday,07/12/2012,Friday,2,Adjournment,Null,Null,Null,Null,06/12/2012,PM,Thursday,NotCheckedBefore
978,Thames,London,05/12/2012,Wednesday,07/12/2012,Friday,2,Result,06/12/2012,12:10,Thursday,PM,06/12/2012,AM,Thursday,1.0
979,Tottenham,London,14/11/2012,Wednesday,07/12/2012,Friday,23,Result,Null,Null,Null,Null,Unknown,Unknown,Unknown,NotCheckedBefore
980,Westminster,London,04/12/2012,Tuesday,07/12/2012,Friday,3,Result,06/12/2012,10:57,Thursday,AM,05/12/2012,PM,Wednesday,1.0
981,Westminster,London,04/12/2012,Tuesday,07/12/2012,Friday,3,Result,06/12/2012,10:57,Thursday,AM,05/12/2012,PM,Wednesday,1.0
982,Westminster,London,04/12/2012,Tuesday,07/12/2012,Friday,3,Result,06/12/2012,10:57,Thursday,AM,05/12/2012,PM,Wednesday,1.0
983,Westminster,H,04/12/2012,Tuesday,07/12/2012,Friday,3,'Bail conditions',Null,Null,Null,Null,06/12/2012,PM,Thursday,NotCheckedBefore
984,Westminster,H,04/12/2012,Tuesday,07/12/2012,Friday,3,'Bail conditions',Null,Null,Null,Null,06/12/2012,PM,Thursday,NotCheckedBefore
985,Westminster,H,04/12/2012,Tuesday,07/12/2012,Friday,3,'Bail conditions',Null,Null,Null,Null,06/12/2012,PM,Thursday,NotCheckedBefore
986,Westminster,H,04/12/2012,Tuesday,07/12/2012,Friday,3,'Bail conditions',Null,Null,Null,Null,06/12/2012,PM,Thursday,NotCheckedBefore
987,Westminster,L,04/12/2012,Tuesday,07/12/2012,Friday,3,'Bail conditions',Null,Null,Null,Null,06/12/2012,PM,Thursday,NotCheckedBefore
988,Westminster,L,04/12/2012,Tuesday,07/12/2012,Friday,3,'Bail conditions',Null,Null,Null,Null,06/12/2012,PM,Thursday,NotCheckedBefore
989,Westminster,L,04/12/2012,Tuesday,07/12/2012,Friday,3,'Bail conditions',Null,Null,Null,Null,06/12/2012,PM,Thursday,NotCheckedBefore
990,Westminster,H,04/12/2012,Tuesday,07/12/2012,Friday,3,Adjournment,Null,Null,Null,Null,06/12/2012,PM,Thursday,NotCheckedBefore
991,Westminster,L,04/12/2012,Tuesday,07/12/2012,Friday,3,Adjournment,Null,Null,Null,Null,06/12/2012,PM,Thursday,NotCheckedBefore
992,Westminster,B,04/12/2012,Tuesday,07/12/2012,Friday,3,Adjournment,Null,Null,Null,Null,06/12/2012,PM,Thursday,NotCheckedBefore
993,Westminster,L,04/12/2012,Tuesday,07/12/2012,Friday,3,Adjournment,Null,Null,Null,Null,06/12/2012,PM,Thursday,NotCheckedBefore
994,Westminster,London,05/12/2012,Wednesday,07/12/2012,Friday,2,Warrant,06/12/2012,10:57,Thursday,AM,06/12/2012,PM,Thursday,1.0
995,Westminster,H,05/12/2012,Wednesday,07/12/2012,Friday,2,'Bail conditions',Null,Null,Null,Null,06/12/2012,PM,Thursday,NotCheckedBefore
996,Westminster,L,05/12/2012,Wednesday,07/12/2012,Friday,2,Adjournment,Null,Null,Null,Null,06/12/2012,PM,Thursday,NotCheckedBefore
997,Westminster,L,05/12/2012,Wednesday,07/12/2012,Friday,2,Adjournment,Null,Null,Null,Null,06/12/2012,PM,Thursday,NotCheckedBefore
998,Westminster,L,05/12/2012,Wednesday,07/12/2012,Friday,2,Adjournment,Null,Null,Null,Null,06/12/2012,PM,Thursday,NotCheckedBefore
999,Westminster,L,05/12/2012,Wednesday,07/12/2012,Friday,2,Adjournment,Null,Null,Null,Null,06/12/2012,PM,Thursday,NotCheckedBefore
1000,Westminster,L,05/12/2012,Wednesday,07/12/2012,Friday,2,Adjournment,Null,Null,Null,Null,06/12/2012,PM,Thursday,NotCheckedBefore
1001,Westminster,H,05/12/2012,Wednesday,07/12/2012,Friday,2,Adjournment,Null,Null,Null,Null,06/12/2012,PM,Thursday,NotCheckedBefore
1002,Westminster,H,05/12/2012,Wednesday,07/12/2012,Friday,2,Adjournment,Null,Null,Null,Null,06/12/2012,PM,Thursday,NotCheckedBefore
1003,Wimbledon,London,05/12/2012,Wednesday,07/12/2012,Friday,2,Adjournment,06/12/2012,12:10,Thursday,PM,06/12/2012,AM,Thursday,1.0
1004,Worthing,H,04/12/2012,Tuesday,07/12/2012,Friday,3,Result,06/12/2012,12:10,Thursday,PM,06/12/2012,AM,Thursday,1.0
1005,Worthing,H,04/12/2012,Tuesday,07/12/2012,Friday,3,Result,06/12/2012,12:10,Thursday,PM,06/12/2012,AM,Thursday,1.0
1006,Bedford,B,06/12/2012,Thursday,10/12/2012,Monday,4,Result,Null,Null,Null,Null,08/12/2012,AM,Saturday,NotCheckedBefore
1007,Bedford,B,06/12/2012,Thursday,10/12/2012,Monday,4,Warrant,Null,Null,Null,Null,08/12/2012,AM,Saturday,NotCheckedBefore
1008,Bromley,London,03/12/2012,Monday,10/12/2012,Monday,7,Result,06/12/2012,12:10,Thursday,PM,06/12/2012,AM,Thursday,4.0
1009,Bromley,London,03/12/2012,Monday,10/12/2012,Monday,7,Result,06/12/2012,12:10,Thursday,PM,06/12/2012,AM,Thursday,4.0
1010,Crawley,H,06/12/2012,Thursday,10/12/2012,Monday,4,Result,Null,Null,Null,Null,08/12/2012,AM,Saturday,NotCheckedBefore
1011,Croydon,London,04/12/2012,Tuesday,10/12/2012,Monday,6,Adjournment,Null,Null,Null,Null,08/12/2012,AM,Saturday,NotCheckedBefore
1012,Croydon,London,05/12/2012,Wednesday,10/12/2012,Monday,5,Adjournment,07/12/2012,10:44,Friday,AM,08/12/2012,AM,Saturday,3.0
1013,Croydon,London,05/12/2012,Wednesday,10/12/2012,Monday,5,Result,06/12/2012,12:10,Thursday,PM,06/12/2012,AM,Thursday,4.0
1014,Croydon,London,06/12/2012,Thursday,10/12/2012,Monday,4,Result,Null,Null,Null,Null,08/12/2012,AM,Saturday,NotCheckedBefore
1015,Croydon,London,06/12/2012,Thursday,10/12/2012,Monday,4,Adjournment,Null,Null,Null,Null,08/12/2012,AM,Saturday,NotCheckedBefore
1016,Hammersmith,London,05/12/2012,Wednesday,10/12/2012,Monday,5,Result,06/12/2012,12:10,Thursday,PM,06/12/2012,AM,Thursday,4.0
1017,Highgate,London,06/12/2012,Thursday,10/12/2012,Monday,4,Adjournment,Null,Null,Null,Null,08/12/2012,AM,Saturday,NotCheckedBefore
1018,'Lavender Hill',London,06/12/2012,Thursday,10/12/2012,Monday,4,Adjournment,Null,Null,Null,Null,08/12/2012,AM,Saturday,NotCheckedBefore
1019,'Lavender Hill',London,06/12/2012,Thursday,10/12/2012,Monday,4,Adjournment,Null,Null,Null,Null,08/12/2012,AM,Saturday,NotCheckedBefore
1020,'Lavender Hill',London,06/12/2012,Thursday,10/12/2012,Monday,4,Result,Null,Null,Null,Null,08/12/2012,AM,Saturday,NotCheckedBefore
1021,Redhill,H,06/12/2012,Thursday,10/12/2012,Monday,4,Result,Null,Null,Null,Null,08/12/2012,AM,Saturday,NotCheckedBefore
1022,Thames,London,03/12/2012,Monday,10/12/2012,Monday,7,Adjournment,07/12/2012,10:45,Friday,AM,08/12/2012,AM,Saturday,3.0
1023,Thames,London,05/12/2012,Wednesday,10/12/2012,Monday,5,Adjournment,Null,Null,Null,Null,08/12/2012,AM,Saturday,NotCheckedBefore
1024,Westminster,London,01/12/2012,Saturday,10/12/2012,Monday,9,Result,07/12/2012,09:10,Friday,AM,08/12/2012,AM,Saturday,3.0
1025,Westminster,London,04/12/2012,Tuesday,10/12/2012,Monday,6,Adjournment,07/12/2012,09:10,Friday,AM,08/12/2012,AM,Saturday,3.0
1026,Westminster,London,04/12/2012,Tuesday,10/12/2012,Monday,6,Adjournment,07/12/2012,09:10,Friday,AM,08/12/2012,AM,Saturday,3.0
1027,Westminster,London,04/12/2012,Tuesday,10/12/2012,Monday,6,'Bail condition',07/12/2012,09:10,Friday,AM,08/12/2012,AM,Saturday,3.0
1028,Westminster,London,04/12/2012,Tuesday,10/12/2012,Monday,6,'Bail condition',07/12/2012,09:10,Friday,AM,08/12/2012,AM,Saturday,3.0
1029,Westminster,London,05/12/2012,Wednesday,10/12/2012,Monday,5,Result,07/12/2012,09:10,Friday,AM,08/12/2012,AM,Saturday,3.0
1030,Westminster,London,05/12/2012,Wednesday,10/12/2012,Monday,5,Result,07/12/2012,09:10,Friday,AM,08/12/2012,AM,Saturday,3.0
1031,Westminster,London,05/12/2012,Wednesday,10/12/2012,Monday,5,Result,07/12/2012,09:10,Friday,AM,08/12/2012,AM,Saturday,3.0
1032,Westminster,London,05/12/2012,Wednesday,10/12/2012,Monday,5,Result,Null,Null,Null,Null,08/12/2012,AM,Saturday,NotCheckedBefore
1033,Westminster,London,05/12/2012,Wednesday,10/12/2012,Monday,5,Result,Null,Null,Null,Null,08/12/2012,AM,Saturday,NotCheckedBefore
1034,Westminster,London,06/12/2012,Thursday,10/12/2012,Monday,4,Result,Null,Null,Null,Null,08/12/2012,AM,Saturday,NotCheckedBefore
1035,Westminster,London,06/12/2012,Thursday,10/12/2012,Monday,4,Result,Null,Null,Null,Null,08/12/2012,AM,Saturday,NotCheckedBefore
1036,Westminster,London,06/12/2012,Thursday,10/12/2012,Monday,4,Result,Null,Null,Null,Null,08/12/2012,AM,Saturday,NotCheckedBefore
1037,Westminster,London,06/12/2012,Thursday,10/12/2012,Monday,4,Result,Null,Null,Null,Null,08/12/2012,AM,Saturday,NotCheckedBefore
1038,Westminster,London,06/12/2012,Thursday,10/12/2012,Monday,4,Result,Null,Null,Null,Null,08/12/2012,AM,Saturday,NotCheckedBefore
1039,Westminster,London,06/12/2012,Thursday,10/12/2012,Monday,4,Result,Null,Null,Null,Null,08/12/2012,AM,Saturday,NotCheckedBefore
1040,Westminster,London,06/12/2012,Thursday,10/12/2012,Monday,4,Result,Null,Null,Null,Null,08/12/2012,AM,Saturday,NotCheckedBefore
1041,Westminster,London,06/12/2012,Thursday,10/12/2012,Monday,4,Result,Null,Null,Null,Null,08/12/2012,AM,Saturday,NotCheckedBefore
1042,Westminster,London,06/12/2012,Thursday,10/12/2012,Monday,4,Adjournment,Null,Null,Null,Null,08/12/2012,AM,Saturday,NotCheckedBefore
1043,Westminster,London,06/12/2012,Thursday,10/12/2012,Monday,4,Adjournment,Null,Null,Null,Null,08/12/2012,AM,Saturday,NotCheckedBefore
1044,Westminster,London,06/12/2012,Thursday,10/12/2012,Monday,4,Adjournment,Null,Null,Null,Null,08/12/2012,AM,Saturday,NotCheckedBefore
1045,Westminster,London,06/12/2012,Thursday,10/12/2012,Monday,4,Adjournment,Null,Null,Null,Null,08/12/2012,AM,Saturday,NotCheckedBefore
1046,Westminster,London,06/12/2012,Thursday,10/12/2012,Monday,4,Adjournment,Null,Null,Null,Null,08/12/2012,AM,Saturday,NotCheckedBefore
1047,Westminster,London,06/12/2012,Thursday,10/12/2012,Monday,4,Adjournment,Null,Null,Null,Null,08/12/2012,AM,Saturday,NotCheckedBefore
1048,Westminster,London,06/12/2012,Thursday,10/12/2012,Monday,4,'Bail condition',Null,Null,Null,Null,08/12/2012,AM,Saturday,NotCheckedBefore
1049,Weymouth,H,06/12/2012,Thursday,10/12/2012,Monday,4,Result,Null,Null,Null,Null,08/12/2012,AM,Saturday,NotCheckedBefore
1050,Barkingside,L,06/12/2012,Thursday,11/12/2012,Tuesday,5,Result,10/12/2012,10:43,Monday,AM,10/12/2012,PM,Monday,1.0
1051,Barkingside,B,06/12/2012,Thursday,11/12/2012,Tuesday,5,Adjournment,10/12/2012,10:43,Monday,AM,10/12/2012,PM,Monday,1.0
1052,Barkingside,B,06/12/2012,Thursday,11/12/2012,Tuesday,5,Adjournment,10/12/2012,10:43,Monday,AM,10/12/2012,PM,Monday,1.0
1053,Barkingside,B,07/12/2012,Friday,11/12/2012,Tuesday,4,'Bail conditions',10/12/2012,10:43,Monday,AM,10/12/2012,PM,Monday,1.0
1054,Barkingside,B,07/12/2012,Friday,11/12/2012,Tuesday,4,Result,Null,Null,Null,Null,10/12/2012,PM,Monday,NotCheckedBefore
1055,Bromley,London,04/12/2012,Tuesday,11/12/2012,Tuesday,7,Adjournment,10/12/2012,13:40,Monday,PM,11/12/2012,AM,Tuesday,1.0
1056,Bromley,London,04/12/2012,Tuesday,11/12/2012,Tuesday,7,Adjournment,10/12/2012,13:40,Monday,PM,11/12/2012,AM,Tuesday,1.0
1057,'Camberwell Green',H,07/12/2012,Friday,11/12/2012,Tuesday,4,Adjournment,Null,Null,Null,Null,10/12/2012,PM,Monday,NotCheckedBefore
1058,'Camberwell Green',London,07/12/2012,Friday,11/12/2012,Tuesday,4,Result,Null,Null,Null,Null,10/12/2012,PM,Monday,NotCheckedBefore
1059,'City of London',London,07/12/2012,Friday,11/12/2012,Tuesday,4,Warrant,Null,Null,Null,Null,10/12/2012,PM,Monday,NotCheckedBefore
1060,Croydon,H,06/12/2012,Thursday,11/12/2012,Tuesday,5,Result,10/12/2012,10:43,Monday,AM,10/12/2012,PM,Monday,1.0
1061,Croydon,H,06/12/2012,Thursday,11/12/2012,Tuesday,5,Adjournment,10/12/2012,10:43,Monday,AM,10/12/2012,PM,Monday,1.0
1062,Feltham,L,06/12/2012,Thursday,11/12/2012,Tuesday,5,Result,10/12/2012,12:19,Monday,PM,11/12/2012,AM,Tuesday,1.0
1063,Hammersmith,L,07/12/2012,Friday,11/12/2012,Tuesday,4,Adjournment,10/12/2012,10:43,Monday,AM,10/12/2012,PM,Monday,1.0
1064,Hammersmith,L,07/12/2012,Friday,11/12/2012,Tuesday,4,Adjournment,10/12/2012,10:43,Monday,AM,10/12/2012,PM,Monday,1.0
1065,Havering,H,07/12/2012,Friday,11/12/2012,Tuesday,4,Result,10/12/2012,10:43,Monday,AM,10/12/2012,PM,Monday,1.0
1066,'Lavender Hill',London,07/12/2012,Friday,11/12/2012,Tuesday,4,Result,Null,Null,Null,Null,10/12/2012,PM,Monday,NotCheckedBefore
1067,'Lavender Hill',London,10/12/2012,Monday,11/12/2012,Tuesday,1,Result,Null,Null,Null,Null,11/12/2012,AM,Tuesday,NotCheckedBefore
1068,'St Albans',L,05/12/2012,Wednesday,11/12/2012,Tuesday,6,Adjournment,Null,Null,Null,Null,10/12/2012,PM,Monday,NotCheckedBefore
1069,'St Albans',B,05/12/2012,Wednesday,11/12/2012,Tuesday,6,Result,Null,Null,Null,Null,10/12/2012,PM,Monday,NotCheckedBefore
1070,Stevenage,B,05/12/2012,Wednesday,11/12/2012,Tuesday,6,Result,Null,Null,Null,Null,10/12/2012,PM,Monday,NotCheckedBefore
1071,Stevenage,B,07/12/2012,Friday,11/12/2012,Tuesday,4,Adjournment,Null,Null,Null,Null,10/12/2012,PM,Monday,NotCheckedBefore
1072,Stevenage,B,07/12/2012,Friday,11/12/2012,Tuesday,4,Adjournment,Null,Null,Null,Null,10/12/2012,PM,Monday,NotCheckedBefore
1073,Thames,L,07/12/2012,Friday,11/12/2012,Tuesday,4,Result,10/12/2012,10:43,Monday,AM,10/12/2012,PM,Monday,1.0
1074,Thames,L,07/12/2012,Friday,11/12/2012,Tuesday,4,Adjournment,Null,Null,Null,Null,10/12/2012,PM,Monday,NotCheckedBefore
1075,Thames,London,07/12/2012,Friday,11/12/2012,Tuesday,4,Adjournment,Null,Null,Null,Null,10/12/2012,PM,Monday,NotCheckedBefore
1076,Thames,London,07/12/2012,Friday,11/12/2012,Tuesday,4,Adjournment,Null,Null,Null,Null,10/12/2012,PM,Monday,NotCheckedBefore
1077,Tottenham,B,06/12/2012,Thursday,11/12/2012,Tuesday,5,Adjournment,10/12/2012,10:43,Monday,AM,10/12/2012,PM,Monday,1.0
1078,Barkingside,L,07/12/2012,Friday,12/12/2012,Wednesday,5,Result,11/12/2012,11:50,Tuesday,AM,10/12/2012,PM,Monday,1.0
1079,Bexley,H,07/12/2012,Friday,12/12/2012,Wednesday,5,Adjournment,11/12/2012,11:21,Tuesday,AM,10/12/2012,PM,Monday,1.0
1080,Bromley,H,04/12/2012,Tuesday,12/12/2012,Wednesday,8,'bail condition',11/12/2012,11:21,Tuesday,AM,10/12/2012,PM,Monday,1.0
1081,Bromley,H,04/12/2012,Tuesday,12/12/2012,Wednesday,8,'bail condition',11/12/2012,11:21,Tuesday,AM,10/12/2012,PM,Monday,1.0
1082,Bromley,H,04/12/2012,Tuesday,12/12/2012,Wednesday,8,'bail condition',11/12/2012,11:21,Tuesday,AM,10/12/2012,PM,Monday,1.0
1083,Bromley,H,04/12/2012,Tuesday,12/12/2012,Wednesday,8,'bail condition',11/12/2012,11:21,Tuesday,AM,10/12/2012,PM,Monday,1.0
1084,Bromley,H,04/12/2012,Tuesday,12/12/2012,Wednesday,8,Adjournment,11/12/2012,11:50,Tuesday,AM,10/12/2012,PM,Monday,1.0
1085,Chelmsford,B,08/12/2012,Saturday,12/12/2012,Wednesday,4,'bail condition',Null,Null,Null,Null,11/12/2012,PM,Tuesday,NotCheckedBefore
1086,'City of London',B,07/12/2012,Friday,12/12/2012,Wednesday,5,Adjournment,11/12/2012,09:53,Tuesday,AM,10/12/2012,PM,Monday,1.0
1087,'City of London',L,10/12/2012,Monday,12/12/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,11/12/2012,PM,Tuesday,NotCheckedBefore
