Training RMSE,Training MSE,Test RMSE,Test MSE,Number of Inputs Node,Number of Hidden Node,Number of Epochs
0.18107075462339897,0.032786618179887164,0.19755626952406277,0.03902847962826413,4,3,65500,
0.18107074223085484,0.03278661369203268,0.19754689606796766,0.039024776146088416,4,3,66000,
0.18107072999427024,0.03278660926065791,0.1975376542673958,0.03902112485346519,4,3,66500,
0.18107071791131296,0.032786604884918275,0.19752854225885683,0.039017525006908985,4,3,67000,
0.1810707059797191,0.032786600563993885,0.19751955818648312,0.03901397586618349,4,3,67500,
0.181070694197287,0.032786596297087425,0.1975107002037397,0.03901047669497154,4,3,68000,
0.18107068256187234,0.032786592083422335,0.197501966475005,0.039007026761494,4,3,68500,
0.1810706710713834,0.032786587922241116,0.19749335517702374,0.03900362533907805,4,3,69000,
0.18107065972377714,0.032786583812803895,0.19748486450023958,0.03900027170667799,4,3,69500,
0.1810706485170558,0.03278657975438716,0.19747649265001144,0.03899696514935002,4,3,70000,
0.18107063744926305,0.03278657574628246,0.19746823784772308,0.038993704958684934,4,3,70500,
0.18107062651848171,0.03278657178779549,0.19746009833178346,0.03899049043319759,4,3,71000,
0.1810706157228309,0.0327865678782451,0.19745207235853046,0.038987320878678344,4,3,71500,
0.18107060506046366,0.03278656401696241,0.19744415820304195,0.038984195608507854,4,3,72000,
0.18107059452956564,0.03278656020329037,0.1974363541598421,0.03898111394393059,4,3,72500,
0.18107058412835214,0.032786556436582646,0.19742865854355968,0.03897807521430948,4,3,73000,
0.181070573855067,0.032786552716203274,0.1974210696894675,0.038975078757333574,4,3,73500,
0.18107056370798194,0.03278654904152634,0.19741358595395414,0.03897212391919924,4,3,74000,
0.1810705536853956,0.03278654541193573,0.19740620571492123,0.038969210054761796,4,3,74500,
0.1810705437856295,0.03278654182682357,0.19739892737218626,0.03896633652768966,4,3,75000,
0.18107053400703016,0.03278653828559106,0.19739174934770337,0.03896350271054655,4,3,75500,
0.18107052434796733,0.03278653478764783,0.19738467008579644,0.038960707984878704,4,3,76000,
0.18107051480683278,0.032786531332411446,0.1973776880533442,0.03895795174128326,4,3,76500,
0.1810705053820403,0.03278652791930749,0.19737080173987867,0.03895523337944249,4,3,77000,
0.1810704960720247,0.032786524547769105,0.19736400965766604,0.03895255230815129,4,3,77500,
0.18107048687524183,0.03278652121723712,0.19735731034172088,0.03894990794531833,4,3,78000,
0.18107047779016658,0.032786517927159205,0.1973507023498292,0.03894729971797089,4,3,78500,
0.18107046881529423,0.032786514676990446,0.19734418426245826,0.03894472706221507,4,3,79000,
0.18107045994913948,0.03278651146619293,0.19733775468269005,0.03894218942320556,4,3,79500,
0.18107045119023707,0.03278650829423602,0.1973314122360882,0.03893968625508897,4,3,80000,
0.18107044253713864,0.032786505160595225,0.19732515557060729,0.03893721702096437,4,3,80500,
0.1810704339884148,0.03278650206475288,0.19731898335638764,0.03893478119279838,4,3,81000,
0.1810704255426547,0.03278649900619806,0.1973128942855649,0.0389323782513465,4,3,81500,
0.18107041719846537,0.0327864959844263,0.19730688707206526,0.03893000768606871,4,3,82000,
0.18107040895447174,0.03278649299893964,0.19730096045137685,0.038927668995035775,4,3,82500,
0.18107040080931622,0.03278649004924643,0.19729511318030324,0.038925361684828665,4,3,83000,
0.18107039276165882,0.03278648713486138,0.1972893440367038,0.03892308527043288,4,3,83500,
0.1810703848101766,0.03278648425530543,0.19728365181922092,0.038920839275127586,4,3,84000,
0.18107037695356387,0.03278648141010572,0.1972780353469956,0.038918623230370444,4,3,84500,
0.1810703691905319,0.03278647859879552,0.1972724934593752,0.03891643667567923,4,3,85000,
0.1810703615198086,0.03278647582091418,0.19726702501561266,0.03891427915851035,4,3,85500,
0.18107035394013857,0.03278647307600706,0.1972616288945581,0.03891215023413435,4,3,86000,
0.18107034645028305,0.03278647036362554,0.19725630399434613,0.0389100494655099,4,3,86500,
0.1810703390490195,0.032786467683326874,0.19725104923208103,0.038907976423156854,4,3,87000,
0.1810703317351416,0.03278646503467422,0.1972458635435148,0.03890593068502687,4,3,87500,
0.18107032450745913,0.03278646241723656,0.19724074588272741,0.038903911836374656,4,3,88000,
0.18107031736479787,0.032786459830588616,0.1972356952218021,0.03890191946962761,4,3,88500,
0.18107031030599927,0.032786457274310864,0.19723071055050503,0.0388999531842571,4,3,89000,
0.18107030332992044,0.0327864547479894,0.1972257908759621,0.03889801258664873,4,3,89500,
0.1810702964354342,0.03278645225121602,0.19722093522233414,0.03889609728997212,4,3,90000,
0.1810702896214284,0.03278644978358797,0.19721614263050713,0.03889420691405653,4,3,90500,
0.18107028288680657,0.03278644734470816,0.1972114121577628,0.038892341085259,4,3,91000,
0.18107027623048663,0.032786444934184734,0.1972067428774806,0.03889049943634475,4,3,91500,
0.18107026965140213,0.032786442551631476,0.19720213387880822,0.0388886816063554,4,3,92000,
0.18107026314850108,0.03278644019666743,0.19719758426637168,0.038886887240492767,4,3,92500,
0.18107025672074617,0.032786437868916926,0.1971930931599624,0.038885115989993606,4,3,93000,
0.18107025036711435,0.032786435568009475,0.19718865969425103,0.03888336751201514,4,3,93500,
0.18107024408659692,0.03278643329357979,0.19718428301848423,0.03888164146951369,4,3,94000,
0.1810702378782001,0.03278643104526797,0.19717996229618334,0.03887993753112428,4,3,94500,
0.18107023174094292,0.03278642882271877,0.19717569670490148,0.0388782553710633,4,3,95000,
0.18107022567385853,0.03278642662558206,0.19717148543591298,0.03887659466900444,4,3,95500,
0.18107021967599574,0.03278642445351335,0.19716732769391127,0.03887495510995819,4,3,96000,
0.18107021374641388,0.032786422306172014,0.1971632226968391,0.03887333638420337,4,3,96500,
0.18107020788418707,0.032786420183222725,0.19715916967553626,0.0388717381871469,4,3,97000,
0.18107020208840272,0.032786418084335,0.1971551678735138,0.03887016021923341,4,3,97500,
0.18107019635816135,0.032786416009183104,0.19715121654670356,0.038868602185845195,4,3,98000,
0.18107019069257663,0.03278641395744607,0.19714731496320437,0.03886706379720091,4,3,98500,
0.18107018509077555,0.03278641192880772,0.19714346240304417,0.03886554476826049,4,3,99000,
0.18107017955189558,0.03278640992295571,0.19713965815799278,0.038864044818650245,4,3,99500,
0.18107017407508794,0.032786407939582644,0.19713590153127034,0.038862563672546716,4,3,100000,
